Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (m²),Floor Size (m²),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value
2/127 CLARENCE STREET,"Riccarton, Christchurch",8011,2,1,1,511,107,1970,480,1/10/2024,7,FALSE,530000
3/127 CLARENCE STREET,"Riccarton, Christchurch",8011,2,1,1,511,84,1970,490,22/01/2024,7,FALSE,520000
5/136 CLARENCE STREET,"Riccarton, Christchurch",8011,2,1,1,511,70,1970,480,16/11/2023,16,FALSE,680000
2/145A CLARENCE STREET,"Riccarton, Christchurch",8011,2,1,1,511,71,1980,440,13/09/2023,7,FALSE,375000
145B CLARENCE STREET,"Riccarton, Christchurch",8011,2,1,1,511,90,1990,440,27/06/2023,7,FALSE,660000
3/145B CLARENCE STREET,"Riccarton, Christchurch",8011,2,1,1,511,63,1970,470,31/10/2023,7,FALSE,520000
2/169 CLARENCE STREET,"Riccarton, Christchurch",8011,2,1,1,511,124,1990,470,19/09/2023,7,FALSE,530000
10 DARVEL STREET,"Riccarton, Christchurch",8011,2,2,2,486,130,1960,430,4/02/2024,43,FALSE,500000
6/27 DARVEL STREET,"Riccarton, Christchurch",8011,2,1,1,511,130,1980,500,21/08/2023,7,FALSE,580000
2/33 DARVEL STREET,"Riccarton, Christchurch",8011,2,1,2,511,82,2016,530,1/11/2024,7,FALSE,910000
4/33 DARVEL STREET,"Riccarton, Christchurch",8011,2,1,1,511,82,2017,640,7/02/2023,7,FALSE,455000
5/33 DARVEL STREET,"Riccarton, Christchurch",8011,2,1,1,511,87,2017,650,20/07/2023,7,FALSE,480000
2/19 DILWORTH STREET,"Riccarton, Christchurch",8011,2,1,1,107,70,2023,540,2/01/2024,43,FALSE,495000
3/19 DILWORTH STREET,"Riccarton, Christchurch",8011,2,1,1,107,70,2023,550,27/02/2024,7,FALSE,430000
4/19 DILWORTH STREET,"Riccarton, Christchurch",8011,2,1,1,163,70,2023,550,12/01/2023,22,FALSE,460000
4/3 DIVISION STREET,"Riccarton, Christchurch",8041,2,1,1,511,68,1970,470,4/09/2024,30,FALSE,520000
3/4 DIVISION STREET,"Riccarton, Christchurch",8041,2,1,1,511,82,1970,460,31/08/2023,7,FALSE,445000
3/5 DIVISION STREET,"Riccarton, Christchurch",8041,2,1,1,511,58,1975,420,14/04/2024,25,TRUE,550000
2/6 DIVISION STREET,"Riccarton, Christchurch",8041,2,1,1,511,68,1970,410,18/12/2023,7,FALSE,1200000
1/21 DIVISION STREET,"Riccarton, Christchurch",8041,2,1,1,511,90,1960,410,11/03/2023,7,FALSE,660000
2/45 DIVISION STREET,"Riccarton, Christchurch",8041,2,2,1,67,81,2021,700,3/06/2024,7,FALSE,780000
4/45 DIVISION STREET,"Riccarton, Christchurch",8041,2,2,1,68,81,2021,540,28/08/2023,7,FALSE,780000
6/45 DIVISION STREET,"Riccarton, Christchurch",8041,2,2,1,82,80,2021,550,24/09/2023,22,FALSE,830000
4/58 DIVISION STREET,"Riccarton, Christchurch",8041,2,2,1,124,94,2023,560,28/12/2023,15,FALSE,640000
1/66 DIVISION STREET,"Riccarton, Christchurch",8041,2,1,1,511,81,1960,440,19/07/2023,7,FALSE,680000
2/66 DIVISION STREET,"Riccarton, Christchurch",8041,2,1,1,511,81,1960,395,9/09/2023,7,FALSE,680000
1/8 ELIZABETH STREET,"Riccarton, Christchurch",8011,2,1,1,511,80,1990,550,21/03/2024,7,FALSE,510000
11C ELIZABETH STREET,"Riccarton, Christchurch",8011,2,1,1,257,90,1990,490,8/02/2023,7,FALSE,470000
2/15 ELIZABETH STREET,"Riccarton, Christchurch",8011,2,1,1,511,70,1970,460,24/04/2024,15,TRUE,375000
3/32 ELIZABETH STREET,"Riccarton, Christchurch",8041,2,1,1,511,69,1970,430,5/11/2023,7,FALSE,440000
6/35 ELIZABETH STREET,"Riccarton, Christchurch",8041,2,1,1,511,108,1970,430,16/11/2023,7,FALSE,530000
1/36 ELIZABETH STREET,"Riccarton, Christchurch",8041,2,1,1,511,66,1970,500,15/03/2024,7,FALSE,680000
4/45 ELIZABETH STREET,"Riccarton, Christchurch",8041,2,1,1,511,90,1990,530,16/03/2024,7,FALSE,680000
1/62 ELIZABETH STREET,"Riccarton, Christchurch",8041,2,2,1,164,94,2021,600,24/04/2024,15,TRUE,690000
3/62 ELIZABETH STREET,"Riccarton, Christchurch",8041,2,1,1,109,76,2021,530,11/09/2023,26,FALSE,710000
5/62 ELIZABETH STREET,"Riccarton, Christchurch",8041,2,1,1,87,75,2021,570,4/05/2024,8,FALSE,520000
2/66 ELIZABETH STREET,"Riccarton, Christchurch",8041,2,1,1,511,90,1970,535,3/02/2024,7,FALSE,485000
74B ELIZABETH STREET,"Riccarton, Christchurch",8041,2,1,1,183,86,2006,485,28/11/2023,7,FALSE,500000
2/76 ELIZABETH STREET,"Riccarton, Christchurch",8041,2,1,2,511,140,1980,600,28/07/2023,7,FALSE,520000
109B ELIZABETH STREET,"Riccarton, Christchurch",8041,2,1,1,296,90,1990,460,17/01/2024,7,FALSE,420000
127A ELIZABETH STREET,"Riccarton, Christchurch",8041,2,2,2,452,164,2006,605,24/10/2023,7,FALSE,445000
130 ELIZABETH STREET,"Riccarton, Christchurch",8041,2,3,1,98,90,2023,590,2/01/2024,7,FALSE,475000
6/12 FREYBERG AVENUE,"Riccarton, Christchurch",8011,2,1,1,93,78,2020,520,9/01/2023,12,FALSE,425000
8/12 FREYBERG AVENUE,"Riccarton, Christchurch",8011,2,1,1,79,78,2020,500,7/05/2023,7,FALSE,580000
11/12 FREYBERG AVENUE,"Riccarton, Christchurch",8011,2,1,1,77,78,2020,550,23/02/2024,7,FALSE,720000
2/10 GEORGE STREET,"Riccarton, Christchurch",8041,2,2,1,226,99,2015,539,14/04/2024,25,TRUE,690000
3/15A HARAKEKE STREET,"Riccarton, Christchurch",8011,2,1,1,511,60,1960,440,26/10/2023,7,FALSE,680000
2/16 HARAKEKE STREET,"Riccarton, Christchurch",8011,2,1,1,127,77,2022,560,21/07/2023,7,FALSE,430000
3/16 HARAKEKE STREET,"Riccarton, Christchurch",8011,2,1,1,122,77,2022,565,3/01/2024,21,FALSE,580000
4/16 HARAKEKE STREET,"Riccarton, Christchurch",8011,2,1,1,122,77,2022,560,15/09/2023,7,FALSE,660000
5/16 HARAKEKE STREET,"Riccarton, Christchurch",8011,2,1,1,130,77,2022,550,20/08/2023,7,FALSE,550000
17A HARAKEKE STREET,"Riccarton, Christchurch",8011,2,1,1,511,85,1955,475,3/06/2024,7,FALSE,680000
2/35A HARAKEKE STREET,"Riccarton, Christchurch",8011,2,1,2,511,150,1980,510,25/07/2023,29,FALSE,620000
19A KAURI STREET,"Riccarton, Christchurch",8041,2,1,1,511,90,1960,510,19/10/2023,10,FALSE,660000
4/16 KILMARNOCK STREET,"Riccarton, Christchurch",8011,2,1,1,511,110,1970,500,10/12/2023,7,FALSE,670000
2/31 KILMARNOCK STREET,"Riccarton, Christchurch",8011,2,1,1,511,90,1960,510,13/12/2023,7,FALSE,670000
6 KYLE STREET,"Riccarton, Christchurch",8011,2,1,1,615,100,1940,495,5/03/2024,16,TRUE,610000
1/12 LYNDON STREET,"Riccarton, Christchurch",8011,2,1,1,511,112,1985,450,1/08/2024,20,FALSE,590000
1/28 LYNDON STREET,"Riccarton, Christchurch",8041,2,1,1,511,100,1970,520,3/01/2024,7,FALSE,700000
3/32 LYNDON STREET,"Riccarton, Christchurch",8041,2,1,1,511,68,1970,1000,16/06/2023,4,FALSE,700000
1/44 LYNDON STREET,"Riccarton, Christchurch",8041,2,1,4,511,300,1970,500,4/04/2024,7,FALSE,700000
39 MATIPO STREET,"Riccarton, Christchurch",8041,2,1,1,208,86,2000,550,4/03/2024,7,FALSE,700000
1/52 MATIPO STREET,"Riccarton, Christchurch",8041,2,1,2,263,120,1990,560,1/01/2024,43,FALSE,530000
3/77 MATIPO STREET,"Riccarton, Christchurch",8041,2,1,1,511,100,1990,580,5/06/2024,17,TRUE,740000
3/3 MAXWELL STREET,"Riccarton, Christchurch",8041,2,1,1,511,88,1980,460,8/07/2023,24,FALSE,680000
1/19 MAXWELL STREET,"Riccarton, Christchurch",8041,2,1,1,511,100,1990,520,30/06/2023,7,FALSE,600000
3/23 MAXWELL STREET,"Riccarton, Christchurch",8041,2,1,1,511,90,1970,450,13/09/2023,7,FALSE,570000
2/37 MAXWELL STREET,"Riccarton, Christchurch",8041,2,2,1,129,95,2023,580,3/05/2024,7,FALSE,750000
4/37 MAXWELL STREET,"Riccarton, Christchurch",8041,2,2,1,122,86,2023,600,12/08/2023,7,FALSE,580000
1/38 MAXWELL STREET,"Riccarton, Christchurch",8041,2,1,2,511,107,1990,440,17/07/2023,7,FALSE,490000
2/47 MAXWELL STREET,"Riccarton, Christchurch",8041,2,1,1,511,90,1990,520,14/04/2024,25,TRUE,440000
3/48 MAXWELL STREET,"Riccarton, Christchurch",8041,2,1,1,511,96,1970,460,7/07/2023,7,FALSE,650000
2/51 MAXWELL STREET,"Riccarton, Christchurch",8041,2,1,1,129,95,2023,750,11/01/2023,7,FALSE,560000
4/51 MAXWELL STREET,"Riccarton, Christchurch",8041,2,1,1,122,86,2023,590,24/04/2024,15,TRUE,620000
5/26 MONA VALE AVENUE,"Riccarton, Christchurch",8011,2,1,1,511,80,1970,550,15/12/2023,7,FALSE,670000
2/32 MONA VALE AVENUE,"Riccarton, Christchurch",8011,2,1,1,511,68,1970,575,5/01/2024,9,TRUE,480000
5/11 PEVEREL STREET,"Riccarton, Christchurch",8011,2,1,1,511,87,1970,545,27/02/2024,7,FALSE,610000
1/16 PEVEREL STREET,"Riccarton, Christchurch",8011,2,1,1,511,98,1990,495,7/01/2023,7,FALSE,485000
2/16 PEVEREL STREET,"Riccarton, Christchurch",8011,2,1,1,511,98,1995,495,7/01/2023,7,FALSE,740000
2/27 PEVEREL STREET,"Riccarton, Christchurch",8041,2,1,1,511,82,1990,520,1/10/2024,7,FALSE,700000
33D PEVEREL STREET,"Riccarton, Christchurch",8011,2,1,1,511,72,1980,520,28/12/2023,7,FALSE,550000
33F PEVEREL STREET,"Riccarton, Christchurch",8011,2,1,1,511,71,1970,500,26/06/2023,7,FALSE,600000
33L PEVEREL STREET,"Riccarton, Christchurch",8011,2,1,1,511,71,1990,440,5/02/2024,7,TRUE,515000
3/43 PEVEREL STREET,"Riccarton, Christchurch",8041,2,1,1,511,90,1990,480,5/03/2024,6,TRUE,730000
44B PEVEREL STREET,"Riccarton, Christchurch",8041,2,2,1,127,102,2022,570,25/09/2023,7,FALSE,700000
6/88 PEVEREL STREET,"Riccarton, Christchurch",8041,2,1,1,87,74,2021,500,12/07/2023,8,FALSE,540000
90C PEVEREL STREET,"Riccarton, Christchurch",8041,2,1,1,216,80,2000,445,28/08/2023,7,FALSE,530000
2/94 PEVEREL STREET,"Riccarton, Christchurch",8041,2,1,1,511,92,1970,460,20/03/2024,7,FALSE,495000
3/97 PEVEREL STREET,"Riccarton, Christchurch",8041,2,1,1,511,90,1980,470,16/04/2024,23,TRUE,630000
5/30 PICTON AVENUE,"Riccarton, Christchurch",8011,2,1,1,511,90,1990,440,24/08/2023,7,FALSE,610000
3/32 PICTON AVENUE,"Riccarton, Christchurch",8011,2,1,2,511,125,1995,510,3/05/2024,7,FALSE,570000
1/34 PICTON AVENUE,"Riccarton, Christchurch",8011,2,1,1,511,105,1970,400,15/10/2023,7,FALSE,455000
52B PICTON AVENUE,"Riccarton, Christchurch",8011,2,3,1,196,88,2022,540,9/02/2023,7,FALSE,460000
52C PICTON AVENUE,"Riccarton, Christchurch",8011,2,1,1,108,76,2022,535,8/07/2023,7,FALSE,455000
3/74 PICTON AVENUE,"Riccarton, Christchurch",8011,2,1,1,511,93,1970,530,26/04/2024,13,TRUE,560000
1/104 PICTON AVENUE,"Riccarton, Christchurch",8011,2,1,1,511,92,1975,500,14/01/2024,7,FALSE,710000
3/104 PICTON AVENUE,"Riccarton, Christchurch",8011,2,1,1,511,72,1970,449,18/08/2023,7,FALSE,660000
2/11 PURIRI STREET,"Riccarton, Christchurch",8041,2,1,1,511,100,1970,500,5/01/2024,8,TRUE,540000
1/48 PURIRI STREET,"Riccarton, Christchurch",8041,2,1,1,511,60,1960,430,18/07/2023,7,FALSE,460000
2/68A PURIRI STREET,"Riccarton, Christchurch",8041,2,1,1,511,90,1970,490,6/12/2023,7,FALSE,530000
3 RATA STREET,"Riccarton, Christchurch",8041,2,1,1,511,90,1960,520,3/05/2024,7,FALSE,420000
2/5 RATA STREET,"Riccarton, Christchurch",8041,2,1,1,511,100,1970,550,10/10/2023,2,FALSE,620000
86 RATTRAY STREET,"Riccarton, Christchurch",8041,2,1,2,627,120,1930,535,12/08/2023,7,FALSE,520000
87 RATTRAY STREET,"Riccarton, Christchurch",8041,2,2,1,627,120,1930,1200,13/08/2023,7,FALSE,690000
2/105 RATTRAY STREET,"Riccarton, Christchurch",8041,2,1,1,511,87,2000,425,26/07/2023,8,FALSE,660000
2/10 REX STREET,"Riccarton, Christchurch",8041,2,1,1,511,80,2016,520,23/08/2023,7,FALSE,470000
3/10 REX STREET,"Riccarton, Christchurch",8041,2,1,1,511,80,2016,520,15/12/2023,43,FALSE,485000
4/10 REX STREET,"Riccarton, Christchurch",8041,2,1,1,511,80,2016,505,3/01/2024,7,FALSE,450000
5/10 REX STREET,"Riccarton, Christchurch",8041,2,1,1,511,80,2016,530,11/06/2023,7,FALSE,610000
6/10 REX STREET,"Riccarton, Christchurch",8041,2,1,1,511,80,2016,510,4/03/2024,20,FALSE,480000
9/10 REX STREET,"Riccarton, Christchurch",8041,2,1,1,511,80,2016,520,5/06/2024,3,TRUE,645000
19/10 REX STREET,"Riccarton, Christchurch",8041,2,1,1,511,80,2016,535,2/03/2024,7,FALSE,590000
25/10 REX STREET,"Riccarton, Christchurch",8041,2,1,1,511,80,2016,520,6/12/2023,7,FALSE,740000
8/4 RICCARTON ROAD,"Riccarton, Christchurch",8011,2,1,1,87,87,2020,540,14/04/2024,25,TRUE,700000
5/8 RICCARTON ROAD,"Riccarton, Christchurch",8011,2,1,1,89,77,2020,550,1/06/2024,7,FALSE,830000
6/10 RICCARTON ROAD,"Riccarton, Christchurch",8011,2,1,1,80,78,2020,550,4/12/2024,34,TRUE,610000
3/193A RICCARTON ROAD,"Riccarton, Christchurch",8041,2,1,1,511,60,2013,580,18/12/2023,19,FALSE,640000
3/7 ROTHERHAM STREET,"Riccarton, Christchurch",8041,2,1,1,511,91,1970,480,5/09/2023,7,FALSE,640000
4/7 ROTHERHAM STREET,"Riccarton, Christchurch",8041,2,1,1,511,90,1970,490,9/01/2023,7,FALSE,640000
11A STRAVEN ROAD,"Riccarton, Christchurch",8011,2,1,1,511,90,1960,550,4/10/2024,29,TRUE,640000
24D TIKA STREET,"Riccarton, Christchurch",8041,2,1,1,511,80,2000,450,23/10/2023,7,FALSE,640000
1/10 TONGA PLACE,"Riccarton, Christchurch",8041,2,2,1,106,72,2023,550,13/02/2024,8,FALSE,640000
5/10 TONGA PLACE,"Riccarton, Christchurch",8041,2,2,1,104,72,2023,495,29/11/2023,49,FALSE,640000
4/139 TOTARA STREET,"Riccarton, Christchurch",8041,2,1,1,511,80,1960,420,24/08/2023,7,FALSE,640000
82C WAINUI STREET,"Riccarton, Christchurch",8041,2,1,1,511,80,2005,520,7/04/2023,7,FALSE,650000
84A WAINUI STREET,"Riccarton, Christchurch",8041,2,1,1,312,77,1950,395,15/12/2023,7,FALSE,640000
1/102 WAINUI STREET,"Riccarton, Christchurch",8041,2,1,1,511,100,1990,500,29/06/2023,7,FALSE,640000
31 ALEXANDRA STREET,"Richmond, Christchurch",8013,2,1,1,511,80,1950,450,7/11/2023,7,FALSE,590000
2/64 ALEXANDRA STREET,"Richmond, Christchurch",8013,2,1,2,511,130,1990,580,3/12/2024,48,FALSE,495000
65 ALEXANDRA STREET,"Richmond, Christchurch",8013,2,1,1,497,120,1880,600,9/11/2023,7,FALSE,540000
7/70 ALEXANDRA STREET,"Richmond, Christchurch",8013,2,1,1,511,61,1970,370,30/06/2023,7,FALSE,1110000
3/37 AVALON STREET,"Richmond, Christchurch",8013,2,1,1,511,90,1975,420,21/10/2023,7,FALSE,590000
5/48 AVALON STREET,"Richmond, Christchurch",8013,2,1,1,511,50,1965,420,2/02/2024,7,FALSE,580000
4/59 AVALON STREET,"Richmond, Christchurch",8013,2,1,1,69,75,2022,520,14/04/2024,25,TRUE,610000
6/59 AVALON STREET,"Richmond, Christchurch",8013,2,1,1,69,75,2022,520,5/02/2024,7,TRUE,610000
7/59 AVALON STREET,"Richmond, Christchurch",8013,2,1,1,69,75,2022,500,19/02/2024,7,FALSE,570000
9/59 AVALON STREET,"Richmond, Christchurch",8013,2,1,1,86,75,2022,500,20/11/2023,7,FALSE,560000
10/59 AVALON STREET,"Richmond, Christchurch",8013,2,1,1,88,75,2022,630,26/04/2024,56,TRUE,445000
4/64 AVALON STREET,"Richmond, Christchurch",8013,2,1,2,511,60,1975,415,7/07/2023,7,FALSE,490000
81 AVALON STREET,"Richmond, Christchurch",8013,2,1,1,159,103,2010,500,17/10/2023,7,FALSE,510000
11 BINGS LANE,"Richmond, Christchurch",8013,2,1,1,76,80,2019,500,2/06/2024,7,FALSE,465000
33 BINGS LANE,"Richmond, Christchurch",8013,2,1,1,82,80,2019,480,21/09/2023,7,FALSE,490000
39 BINGS LANE,"Richmond, Christchurch",8013,2,1,1,76,80,2019,480,26/07/2023,7,FALSE,305000
2/25 CUMBERLAND STREET,"Richmond, Christchurch",8013,2,1,1,511,70,1975,470,13/03/2024,7,FALSE,440000
2/12 DRAPER STREET,"Richmond, Christchurch",8013,2,1,1,511,60,1975,395,17/06/2023,7,FALSE,305000
6/29 DRAPER STREET,"Richmond, Christchurch",8013,2,1,1,511,60,1975,400,8/08/2023,7,FALSE,600000
3/31 DRAPER STREET,"Richmond, Christchurch",8013,2,1,1,511,54,1970,420,18/09/2023,7,FALSE,600000
8/31 DRAPER STREET,"Richmond, Christchurch",8013,2,1,1,511,54,1970,370,3/02/2024,7,FALSE,600000
5/40 DRAPER STREET,"Richmond, Christchurch",8013,2,1,1,511,65,2017,460,15/02/2024,6,FALSE,600000
2 ETTRICK LANE,"Richmond, Christchurch",8013,2,1,1,88,70,2019,470,8/04/2023,7,FALSE,600000
8 ETTRICK LANE,"Richmond, Christchurch",8013,2,1,1,104,70,2019,495,6/07/2023,7,FALSE,400000
21 HARVEY TERRACE,"Richmond, Christchurch",8013,2,2,1,541,120,1935,449,11/06/2023,22,FALSE,560000
1/17 HEYWOOD TERRACE,"Richmond, Christchurch",8013,2,1,1,511,50,1975,425,22/06/2023,7,FALSE,470000
6/17 HEYWOOD TERRACE,"Richmond, Christchurch",8013,2,1,1,511,50,1975,490,2/01/2024,7,FALSE,470000
1/22 HEYWOOD TERRACE,"Richmond, Christchurch",8013,2,1,2,511,120,1990,479,9/04/2023,50,FALSE,470000
3/24 HEYWOOD TERRACE,"Richmond, Christchurch",8013,2,2,1,168,76,2021,520,4/05/2024,3,FALSE,380000
4/24 HEYWOOD TERRACE,"Richmond, Christchurch",8013,2,2,1,243,76,2015,530,28/08/2023,7,FALSE,305000
3/29 HEYWOOD TERRACE,"Richmond, Christchurch",8013,2,1,1,511,70,1965,510,4/10/2024,53,TRUE,300000
4/29 HEYWOOD TERRACE,"Richmond, Christchurch",8013,2,1,1,511,70,1965,350,17/07/2023,7,FALSE,360000
2/32 HEYWOOD TERRACE,"Richmond, Christchurch",8013,2,2,1,76,74,2021,530,4/02/2024,7,FALSE,340000
5/32 HEYWOOD TERRACE,"Richmond, Christchurch",8013,2,2,1,87,74,2021,500,15/08/2023,7,FALSE,390000
6/32 HEYWOOD TERRACE,"Richmond, Christchurch",8013,2,2,1,76,74,2020,510,4/10/2024,29,TRUE,540000
8/32 HEYWOOD TERRACE,"Richmond, Christchurch",8013,2,2,1,78,74,2021,510,3/06/2024,7,FALSE,540000
2/33 HEYWOOD TERRACE,"Richmond, Christchurch",8013,2,2,1,123,71,2023,520,15/09/2023,27,FALSE,480000
4/33 HEYWOOD TERRACE,"Richmond, Christchurch",8013,2,2,1,118,74,2023,540,24/02/2024,26,FALSE,355000
2/39 HEYWOOD TERRACE,"Richmond, Christchurch",8013,2,1,1,144,81,2022,530,1/10/2024,7,FALSE,305000
3/39 HEYWOOD TERRACE,"Richmond, Christchurch",8013,2,1,1,144,81,2022,535,28/10/2023,7,FALSE,475000
4/45 HEYWOOD TERRACE,"Richmond, Christchurch",8013,2,2,1,112,88,2019,540,2/12/2024,7,FALSE,560000
5/45 HEYWOOD TERRACE,"Richmond, Christchurch",8013,2,2,1,114,82,2019,500,15/12/2023,46,FALSE,580000
1/26 LONDON STREET,"Richmond, Christchurch",8013,2,1,1,511,100,1965,330,1/05/2024,7,FALSE,475000
2/62 LONDON STREET,"Richmond, Christchurch",8013,2,1,2,511,128,2014,575,18/03/2024,7,FALSE,410000
3B MCLEOD STREET,"Richmond, Christchurch",8013,2,3,1,154,136,2021,545,7/11/2023,7,FALSE,510000
10 NORTH AVON ROAD,"Richmond, Christchurch",8013,2,1,1,222,83,2000,450,29/07/2023,7,FALSE,510000
10B NORTH AVON ROAD,"Richmond, Christchurch",8013,2,1,1,178,82,2000,430,6/05/2023,7,FALSE,510000
2/12 NORTH AVON ROAD,"Richmond, Christchurch",8013,2,1,1,511,60,1975,475,20/03/2024,7,FALSE,510000
1/52 NORTH AVON ROAD,"Richmond, Christchurch",8013,2,1,1,511,60,1965,420,8/02/2023,7,FALSE,590000
1/80 NORTH AVON ROAD,"Richmond, Christchurch",8013,2,1,1,511,89,2015,520,29/02/2024,8,FALSE,590000
82 NORTH AVON ROAD,"Richmond, Christchurch",8013,2,1,1,511,89,2015,480,11/06/2023,5,FALSE,580000
2/92 NORTH AVON ROAD,"Richmond, Christchurch",8013,2,1,1,511,80,1985,500,29/04/2024,28,TRUE,580000
4/33 PAVITT STREET,"Richmond, Christchurch",8013,2,1,1,511,90,1975,480,1/04/2024,7,FALSE,600000
13 PERTH STREET,"Richmond, Christchurch",8013,2,1,1,431,101,1890,500,27/07/2023,7,FALSE,600000
1/50 PERTH STREET,"Richmond, Christchurch",8013,2,1,1,511,93,2000,500,22/06/2023,21,FALSE,475000
2/50 PERTH STREET,"Richmond, Christchurch",8013,2,1,1,511,93,2000,500,12/01/2023,8,FALSE,670000
7/50 PERTH STREET,"Richmond, Christchurch",8013,2,1,1,511,93,2000,500,20/06/2023,7,FALSE,645000
3/63 PERTH STREET,"Richmond, Christchurch",8013,2,1,1,511,70,1985,430,23/08/2023,7,FALSE,515000
19 SIDDAL PLACE,"Richmond, Christchurch",8013,2,1,1,511,90,1975,420,8/05/2023,7,FALSE,515000
2/21 SIDDAL PLACE,"Richmond, Christchurch",8013,2,2,1,74,74,2022,500,29/11/2023,21,FALSE,415000
4/21 SIDDAL PLACE,"Richmond, Christchurch",8013,2,2,1,75,74,2022,480,8/03/2023,7,FALSE,320000
3/246 STANMORE ROAD,"Richmond, Christchurch",8013,2,1,1,511,60,1975,375,15/03/2024,7,FALSE,580000
3/262 STANMORE ROAD,"Richmond, Christchurch",8013,2,1,1,511,58,1970,460,24/11/2023,28,FALSE,580000
4/262 STANMORE ROAD,"Richmond, Christchurch",8013,2,1,1,511,58,1970,440,14/09/2023,7,FALSE,445000
264B STANMORE ROAD,"Richmond, Christchurch",8013,2,2,1,117,127,2017,490,14/02/2024,7,FALSE,475000
264G STANMORE ROAD,"Richmond, Christchurch",8013,2,1,1,124,103,2000,520,15/06/2023,36,FALSE,590000
3/272 STANMORE ROAD,"Richmond, Christchurch",8013,2,1,1,511,94,2000,499,12/10/2023,32,FALSE,520000
5/272 STANMORE ROAD,"Richmond, Christchurch",8013,2,1,1,511,94,2000,499,31/01/2024,7,FALSE,500000
2/169 STAPLETONS ROAD,"Richmond, Christchurch",8013,2,1,1,511,94,1970,420,14/11/2023,7,FALSE,500000
1/171 STAPLETONS ROAD,"Richmond, Christchurch",8013,2,1,1,511,104,2016,590,14/08/2023,7,FALSE,345000
3/29 SWANNS ROAD,"Richmond, Christchurch",8013,2,2,1,147,70,2021,530,29/12/2023,7,FALSE,400000
3/11 TWEED STREET,"Richmond, Christchurch",8013,2,1,1,511,65,1965,450,20/02/2024,7,FALSE,540000
5/15 TWEED STREET,"Richmond, Christchurch",8013,2,1,1,511,64,2016,650,9/01/2023,7,FALSE,540000
2/32 VOGEL STREET,"Richmond, Christchurch",8013,2,2,1,223,84,2021,520,30/01/2024,7,FALSE,275000
5/59 VOGEL STREET,"Richmond, Christchurch",8013,2,19,1,511,130,1975,500,18/05/2023,7,FALSE,380000
3/72 VOGEL STREET,"Richmond, Christchurch",8013,2,1,1,511,70,1975,325,28/09/2023,7,FALSE,380000
3/73 VOGEL STREET,"Richmond, Christchurch",8013,2,2,1,157,120,2023,530,23/12/2023,7,FALSE,555000
84C WARDEN STREET,"Richmond, Christchurch",8013,2,2,1,166,72,2023,540,4/12/2024,48,TRUE,505000
2/97 WARDEN STREET,"Richmond, Christchurch",8013,2,1,1,511,78,2000,450,5/12/2023,7,FALSE,230000
16/17 WARWICK STREET,"Richmond, Christchurch",8013,2,2,1,511,75,2018,500,11/01/2023,7,FALSE,230000
18/17 WARWICK STREET,"Richmond, Christchurch",8013,2,2,1,511,72,2018,500,29/11/2023,29,FALSE,305000
2/16 ANSONBY STREET,"Russley, Christchurch",8042,2,1,2,511,90,1970,480,10/10/2023,7,FALSE,650000
2/16 CUTTS ROAD,"Russley, Christchurch",8042,2,1,1,511,90,1970,500,12/03/2023,7,FALSE,575000
2/1 LARKHILL PLACE,"Russley, Christchurch",8042,2,1,11,511,100,1970,460,11/02/2023,7,FALSE,430000
101 MANAKURA STREET,"Russley, Christchurch",8042,2,2,1,331,110,2021,580,26/09/2023,25,FALSE,455000
107 MANAKURA STREET,"Russley, Christchurch",8042,2,2,1,256,110,2021,550,8/02/2023,7,FALSE,610000
40C RUSSLEY ROAD,"Russley, Christchurch",8042,2,1,1,511,81,2015,520,30/11/2023,7,FALSE,405000
40D RUSSLEY ROAD,"Russley, Christchurch",8042,2,1,1,511,81,2015,500,16/04/2024,23,TRUE,320000
2/366 YALDHURST ROAD,"Russley, Christchurch",8042,2,1,1,511,90,1970,480,31/08/2023,7,FALSE,660000
370C YALDHURST ROAD,"Russley, Christchurch",8042,2,2,2,615,150,1970,550,3/06/2024,7,FALSE,630000
8D ALBERT TERRACE,"Saint Martins, Christchurch",8022,2,1,1,511,80,2000,450,24/08/2023,7,FALSE,515000
176 CENTAURUS ROAD,"Saint Martins, Christchurch",8022,2,1,1,511,110,1960,490,11/03/2023,7,FALSE,530000
180 CENTAURUS ROAD,"Saint Martins, Christchurch",8022,2,1,1,607,140,1960,735,4/03/2024,28,FALSE,530000
2/184 CENTAURUS ROAD,"Saint Martins, Christchurch",8022,2,1,1,511,100,1970,490,5/12/2023,7,FALSE,540000
2B LASCELLES STREET,"Saint Martins, Christchurch",8022,2,1,1,511,73,2000,360,8/05/2023,7,FALSE,510000
2/204 RIVERLAW TERRACE,"Saint Martins, Christchurch",8022,2,1,2,511,140,1975,610,31/10/2023,7,FALSE,540000
1/124 WILSONS ROAD SOUTH,"Saint Martins, Christchurch",8022,2,1,1,511,90,1965,450,17/02/2024,7,FALSE,690000
2/8 ARAWA STREET,"Shirley, Christchurch",8013,2,1,1,511,100,1965,450,7/06/2023,7,FALSE,670000
4/33 HERCULES STREET,"Shirley, Christchurch",8013,2,1,1,82,62,2022,499,8/01/2023,32,FALSE,500000
5/33 HERCULES STREET,"Shirley, Christchurch",8013,2,1,1,117,63,2022,500,30/01/2024,7,FALSE,520000
