Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (m²),Floor Size (m²),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value
71 WAIMAIRI ROAD,"UPPER RICCARTON, CHRISTCHURCH",8041,2,1,2,399,120,1950,150,26-Jun-23,7,FALSE,610000
5 WHARENUI ROAD,"UPPER RICCARTON, CHRISTCHURCH",8041,2,1,3,-,340,2010,280,23-Apr-24,2079,TRUE,2790000
4/14 WHARENUI ROAD,"UPPER RICCARTON, CHRISTCHURCH",8041,2,1,1,-,130,1980,520,21-Nov-23,38,FALSE,580000
21A WHARENUI ROAD,"UPPER RICCARTON, CHRISTCHURCH",8041,2,1,1,-,109,1980,520,3-Nov-23,7,FALSE,610000
29 WHARENUI ROAD,"UPPER RICCARTON, CHRISTCHURCH",8041,2,2,1,501,110,1930,"1,050",2-Nov-23,7,FALSE,620000
124 PAGES ROAD,"WAINONI, CHRISTCHURCH",8061,2,1,2,550,80,1940,550,15-Apr-24,24,TRUE,440000
2/68 BARBOUR STREET,"WALTHAM, CHRISTCHURCH",8011,2,2,-,-,78,2020,560,22-Apr-24,29,TRUE,520000
1/75 BARBOUR STREET,"WALTHAM, CHRISTCHURCH",8011,2,1,1,153,114,2022,529,21-Jun-23,7,FALSE,620000
4/75 BARBOUR STREET,"WALTHAM, CHRISTCHURCH",8011,2,1,1,132,115,2022,520,14-Jun-23,8,FALSE,615000
5/75 BARBOUR STREET,"WALTHAM, CHRISTCHURCH",8011,2,1,1,124,118,2022,529,15-Jun-23,7,FALSE,625000
2/84 BARBOUR STREET,"WALTHAM, CHRISTCHURCH",8011,2,1,2,-,65,2016,520,18-Aug-23,7,FALSE,485000
5/89 BARBOUR STREET,"WALTHAM, CHRISTCHURCH",8011,2,2,1,151,38,2023,525,5-Apr-24,7,FALSE,565000
7A BUFFON STREET,"WALTHAM, CHRISTCHURCH",8023,2,2,1,70,76,2023,540,23-Aug-23,7,FALSE,650000
7B BUFFON STREET,"WALTHAM, CHRISTCHURCH",8023,2,2,1,70,76,2023,540,8-Aug-23,15,FALSE,650000
7D BUFFON STREET,"WALTHAM, CHRISTCHURCH",8023,2,2,1,70,76,2023,540,21-Aug-23,8,FALSE,650000
11 BUFFON STREET,"WALTHAM, CHRISTCHURCH",8023,2,1,1,181,116,2006,530,24-Jun-23,7,FALSE,490000
1/21 BUFFON STREET,"WALTHAM, CHRISTCHURCH",8023,2,1,1,151,76,2022,550,24-Apr-24,15,TRUE,660000
2/21 BUFFON STREET,"WALTHAM, CHRISTCHURCH",8023,2,1,1,162,76,2022,519,2-May-24,7,TRUE,660000
5/21 BUFFON STREET,"WALTHAM, CHRISTCHURCH",8023,2,2,1,147,76,2022,505,10-Jan-24,7,FALSE,660000
4/27 BUFFON STREET,"WALTHAM, CHRISTCHURCH",8023,2,1,1,-,70,1975,430,14-Dec-23,7,FALSE,415000
2/31 BUFFON STREET,"WALTHAM, CHRISTCHURCH",8023,2,1,1,-,87,2016,420,10-Jul-23,7,FALSE,460000
1/11 BUNYAN STREET,"WALTHAM, CHRISTCHURCH",8023,2,2,1,135,75,2023,550,12-Dec-23,65,FALSE,650000
13/15 BUNYAN STREET,"WALTHAM, CHRISTCHURCH",8023,2,2,1,77,70,2022,510,27-Mar-24,69,FALSE,710000
14/15 BUNYAN STREET,"WALTHAM, CHRISTCHURCH",8023,2,2,1,73,70,2022,510,31-Jan-24,7,FALSE,710000
16/15 BUNYAN STREET,"WALTHAM, CHRISTCHURCH",8023,2,2,21,73,70,2022,480,15-May-23,7,FALSE,710000
12/17 BUNYAN STREET,"WALTHAM, CHRISTCHURCH",8023,2,2,1,-,64,2016,490,4-Dec-23,7,FALSE,560000
6/25 BUNYAN STREET,"WALTHAM, CHRISTCHURCH",8023,2,1,-,102,71,2022,500,30-Jan-24,7,FALSE,700000
8/25 BUNYAN STREET,"WALTHAM, CHRISTCHURCH",8023,2,1,1,102,71,2022,510,8-Feb-24,7,FALSE,700000
9/25 BUNYAN STREET,"WALTHAM, CHRISTCHURCH",8023,2,1,-,87,71,2022,475,9-Oct-23,53,FALSE,700000
18 CHARLES STREET,"WALTHAM, CHRISTCHURCH",8011,2,1,1,506,100,1930,480,10-Apr-24,29,TRUE,460000
33 CHARLES STREET,"WALTHAM, CHRISTCHURCH",8011,2,2,-,79,72,2022,500,31-Jan-24,8,FALSE,525000
35 CHARLES STREET,"WALTHAM, CHRISTCHURCH",8011,2,2,-,96,72,2022,520,6-Feb-24,22,FALSE,535000
48 CHARLES STREET,"WALTHAM, CHRISTCHURCH",8011,2,1,1,240,77,1915,470,14-Feb-24,7,FALSE,490000
3/49 CHARLES STREET,"WALTHAM, CHRISTCHURCH",8011,2,1,1,177,82,2016,480,30-Nov-23,8,FALSE,465000
3/50 CHARLES STREET,"WALTHAM, CHRISTCHURCH",8011,2,1,1,-,90,2016,450,7-Jun-23,7,FALSE,480000
9/57 CHARLES STREET,"WALTHAM, CHRISTCHURCH",8011,2,1,1,-,59,2000,400,15-Feb-24,7,FALSE,440000
4/60 CHARLES STREET,"WALTHAM, CHRISTCHURCH",8011,2,1,1,-,99,2016,490,13-Jun-23,7,FALSE,510000
5/80 CHARLES STREET,"WALTHAM, CHRISTCHURCH",8011,2,1,1,-,70,1975,500,4-Apr-24,7,FALSE,350000
3/324 FERRY ROAD,"WALTHAM, CHRISTCHURCH",8011,2,1,1,-,80,1975,400,25-Oct-23,14,FALSE,355000
12 FREDERICK STREET,"WALTHAM, CHRISTCHURCH",8011,2,1,1,579,80,1915,550,21-Aug-23,7,FALSE,430000
2/15 FREDERICK STREET,"WALTHAM, CHRISTCHURCH",8011,2,2,1,124,73,2023,510,4-Dec-23,7,FALSE,575000
3/15 FREDERICK STREET,"WALTHAM, CHRISTCHURCH",8011,2,2,1,144,73,2023,530,10-Jan-24,22,FALSE,575000
6/15 FREDERICK STREET,"WALTHAM, CHRISTCHURCH",8011,2,2,1,133,74,2023,500,4-Oct-23,22,FALSE,575000
2/17 FREDERICK STREET,"WALTHAM, CHRISTCHURCH",8011,2,2,1,125,73,2023,500,31-Jan-24,15,FALSE,575000
6/17 FREDERICK STREET,"WALTHAM, CHRISTCHURCH",8011,2,2,1,133,74,2023,500,20-Sep-23,8,FALSE,575000
1/19 FREDERICK STREET,"WALTHAM, CHRISTCHURCH",8011,2,2,1,112,77,2023,495,11-Oct-23,15,FALSE,575000
1/28 FREDERICK STREET,"WALTHAM, CHRISTCHURCH",8011,2,2,-,118,71,2023,500,14-Dec-23,21,FALSE,580000
2/33 FREDERICK STREET,"WALTHAM, CHRISTCHURCH",8011,2,2,1,145,92,2022,510,2-Oct-23,20,FALSE,530000
7/18 GOLDSMITH PLACE,"WALTHAM, CHRISTCHURCH",8023,2,1,1,171,84,2010,490,24-Aug-23,7,FALSE,480000
4/76 GRAFTON STREET,"WALTHAM, CHRISTCHURCH",8011,2,1,14,280,83,2019,440,11-Sep-23,7,FALSE,485000
96B GRAFTON STREET,"WALTHAM, CHRISTCHURCH",8011,2,1,1,174,95,2000,450,24-Jul-23,7,FALSE,470000
2/53 GRENVILLE STREET,"WALTHAM, CHRISTCHURCH",8011,2,1,1,-,60,1975,410,21-Jul-23,7,FALSE,330000
1/59 GRENVILLE STREET,"WALTHAM, CHRISTCHURCH",8011,2,1,1,-,70,1975,450,4-Oct-23,7,FALSE,320000
2/59 GRENVILLE STREET,"WALTHAM, CHRISTCHURCH",8011,2,1,1,-,70,1975,420,30-Apr-24,9,TRUE,465000
5/153 HASTINGS STREET EAST,"WALTHAM, CHRISTCHURCH",8023,2,1,1,-,50,2016,420,3-Aug-23,7,FALSE,510000
8/153 HASTINGS STREET EAST,"WALTHAM, CHRISTCHURCH",8023,2,1,1,-,50,2016,430,30-Jun-23,12,FALSE,530000
161 HASTINGS STREET EAST,"WALTHAM, CHRISTCHURCH",8023,2,1,1,242,102,2007,520,2-Oct-23,7,FALSE,540000
4/9 ISABELLA PLACE,"WALTHAM, CHRISTCHURCH",8011,2,1,1,-,90,1990,460,10-Feb-24,7,FALSE,445000
4/61 OSBORNE STREET,"WALTHAM, CHRISTCHURCH",8011,2,2,1,58,81,2017,530,7-Sep-23,7,FALSE,530000
63 OSBORNE STREET,"WALTHAM, CHRISTCHURCH",8011,2,2,1,74,84,2017,520,16-Jan-24,7,FALSE,550000
3/64 OSBORNE STREET,"WALTHAM, CHRISTCHURCH",8011,2,1,1,-,70,1975,400,18-Apr-24,36,TRUE,355000
65A OSBORNE STREET,"WALTHAM, CHRISTCHURCH",8011,2,3,1,124,84,2017,500,29-Aug-23,7,FALSE,570000
2/67 OSBORNE STREET,"WALTHAM, CHRISTCHURCH",8011,2,2,1,146,70,2023,500,2-Feb-24,7,FALSE,580000
4/111 OSBORNE STREET,"WALTHAM, CHRISTCHURCH",8011,2,2,1,141,72,2022,500,31-Jan-24,22,FALSE,580000
80B SHAKESPEARE ROAD,"WALTHAM, CHRISTCHURCH",8023,2,1,1,-,55,2018,530,30-Apr-24,18,TRUE,415000
80D SHAKESPEARE ROAD,"WALTHAM, CHRISTCHURCH",8023,2,1,1,-,55,2018,420,13-Jun-23,7,FALSE,425000
100 SHAKESPEARE ROAD,"WALTHAM, CHRISTCHURCH",8023,2,2,1,506,110,1930,545,9-Mar-24,7,FALSE,550000
42 THACKERAY PLACE,"WALTHAM, CHRISTCHURCH",8023,2,1,1,201,92,2010,490,8-Jan-24,7,FALSE,560000
68D THACKERAY PLACE,"WALTHAM, CHRISTCHURCH",8023,2,1,1,98,97,2000,450,1-Nov-23,7,FALSE,540000
3/69 THACKERAY PLACE,"WALTHAM, CHRISTCHURCH",8023,2,1,1,-,80,1975,470,28-Nov-23,8,FALSE,365000
4/69 THACKERAY PLACE,"WALTHAM, CHRISTCHURCH",8023,2,1,1,-,80,1975,420,15-Nov-23,7,FALSE,365000
1/75 THACKERAY PLACE,"WALTHAM, CHRISTCHURCH",8023,2,1,1,-,102,2000,520,28-Apr-24,25,TRUE,470000
21 VIENNA STREET,"WALTHAM, CHRISTCHURCH",8023,2,1,-,265,83,1915,580,20-Jan-24,7,FALSE,430000
2/38 VIENNA STREET,"WALTHAM, CHRISTCHURCH",8023,2,1,2,-,66,1980,475,22-Nov-23,8,FALSE,455000
3/38 VIENNA STREET,"WALTHAM, CHRISTCHURCH",8023,2,1,-,-,83,1980,550,15-Sep-23,7,FALSE,445000
12A WALPOLE STREET,"WALTHAM, CHRISTCHURCH",8023,2,1,1,152,86,2010,505,31-Oct-23,7,FALSE,510000
2/15 WALPOLE STREET,"WALTHAM, CHRISTCHURCH",8023,2,1,2,-,103,1995,515,24-Jan-24,49,FALSE,550000
36C WALPOLE STREET,"WALTHAM, CHRISTCHURCH",8023,2,1,1,186,65,2000,480,3-Jul-23,7,FALSE,480000
1/232 WILSONS ROAD,"WALTHAM, CHRISTCHURCH",8023,2,1,1,-,80,1975,400,29-Jan-24,7,FALSE,400000
261A WILSONS ROAD,"WALTHAM, CHRISTCHURCH",8023,2,1,1,202,94,1990,465,25-Sep-23,32,FALSE,530000
266B WILSONS ROAD,"WALTHAM, CHRISTCHURCH",8023,2,2,1,137,94,2022,550,22-Sep-23,7,FALSE,690000
464A WILSONS ROAD,"WALTHAM, CHRISTCHURCH",8011,2,2,1,95,70,2023,495,13-Nov-23,8,FALSE,520000
464B WILSONS ROAD,"WALTHAM, CHRISTCHURCH",8011,2,2,1,126,60,2023,475,29-Feb-24,7,FALSE,500000
1 BARBARA JOAN ROAD,"WIGRAM, CHRISTCHURCH",8025,2,1,2,229,86,2018,580,26-Feb-24,7,FALSE,630000
1/71 CORSAIR DRIVE,"WIGRAM, CHRISTCHURCH",8042,2,1,1,241,76,2015,495,14-Sep-23,7,FALSE,630000
3/71 CORSAIR DRIVE,"WIGRAM, CHRISTCHURCH",8042,2,1,1,244,82,2015,490,2-Aug-23,7,FALSE,650000
13/71 CORSAIR DRIVE,"WIGRAM, CHRISTCHURCH",8042,2,1,1,246,89,2015,540,16-Feb-24,7,FALSE,670000
29 DIX STREET,"WIGRAM, CHRISTCHURCH",8042,2,1,1,659,80,1950,435,28-Mar-24,7,FALSE,570000
3 LIMBRICK CRESCENT,"WIGRAM, CHRISTCHURCH",8042,2,1,1,251,95,2016,450,19-Jun-23,7,FALSE,630000
201/14A MACKAY STREET,"WIGRAM, CHRISTCHURCH",8042,2,2,-,-,69,2020,495,16-Apr-24,23,TRUE,570000
101/14B MACKAY STREET,"WIGRAM, CHRISTCHURCH",8042,2,2,-,-,69,2020,495,18-Sep-23,7,FALSE,560000
101/14D MACKAY STREET,"WIGRAM, CHRISTCHURCH",8042,2,2,-,-,69,2020,495,6-Mar-24,7,FALSE,560000
24 NACELLE ROAD,"WIGRAM, CHRISTCHURCH",8042,2,1,2,321,125,2015,515,17-Oct-23,7,FALSE,710000
17 POHE STREET,"WIGRAM, CHRISTCHURCH",8042,2,1,-,152,80,2019,495,22-Sep-23,7,FALSE,630000
11 TIPPET CRESCENT,"WIGRAM, CHRISTCHURCH",8025,2,1,2,252,92,2017,530,26-May-23,7,FALSE,590000
1/18 WASHBOURNES ROAD,"WIGRAM, CHRISTCHURCH",8042,2,1,1,-,97,1990,520,20-Mar-24,7,FALSE,415000
7 WILLIAM DAWSON CRESCENT,"WIGRAM, CHRISTCHURCH",8025,2,1,1,203,91,2018,510,4-Mar-24,7,FALSE,600000
3 CHARLOTTE LANE,"WOOLSTON, CHRISTCHURCH",8062,2,1,1,-,84,2000,410,18-Oct-23,7,FALSE,410000
17 CHARLOTTE LANE,"WOOLSTON, CHRISTCHURCH",8062,2,1,1,-,84,2000,430,19-Nov-23,19,FALSE,410000
1/14 CLAYMORE STREET,"WOOLSTON, CHRISTCHURCH",8062,2,1,1,-,70,1975,450,29-Jan-24,7,FALSE,400000
2 CLINTON LANE,"WOOLSTON, CHRISTCHURCH",8062,2,1,1,-,80,2000,400,26-Sep-23,15,FALSE,305000
3/31 EDMONDS STREET,"WOOLSTON, CHRISTCHURCH",8062,2,2,-,103,73,2023,475,1-Sep-23,7,FALSE,580000
3/33 EDMONDS STREET,"WOOLSTON, CHRISTCHURCH",8062,2,1,1,110,68,2022,500,9-Jun-23,7,FALSE,575000
3/436 FERRY ROAD,"WOOLSTON, CHRISTCHURCH",8023,2,1,1,-,80,1965,450,2-Aug-23,7,FALSE,385000
637 FERRY ROAD,"WOOLSTON, CHRISTCHURCH",8023,2,1,1,680,91,1930,520,14-Feb-24,7,FALSE,465000
3/761 FERRY ROAD,"WOOLSTON, CHRISTCHURCH",8023,2,1,1,-,90,1975,520,23-Apr-24,16,TRUE,415000
861 FERRY ROAD,"WOOLSTON, CHRISTCHURCH",8023,2,1,1,-,80,1955,435,5-Dec-23,2,FALSE,440000
1/40 HEATHCOTE STREET,"WOOLSTON, CHRISTCHURCH",8023,2,1,1,-,70,1970,440,19-Mar-24,7,FALSE,375000
2/40 HEATHCOTE STREET,"WOOLSTON, CHRISTCHURCH",8023,2,1,1,-,70,1970,450,28-Feb-24,6,FALSE,390000
3/13 HOBSON STREET,"WOOLSTON, CHRISTCHURCH",8023,2,1,1,-,80,2006,390,14-Jul-23,2,FALSE,435000
3/6 LANE STREET,"WOOLSTON, CHRISTCHURCH",8023,2,1,1,-,80,1975,400,15-May-23,7,FALSE,350000
4/8 LANE STREET,"WOOLSTON, CHRISTCHURCH",8023,2,1,1,-,80,1975,415,6-Feb-24,7,FALSE,370000
478 LINWOOD AVENUE,"WOOLSTON, CHRISTCHURCH",8062,2,1,1,607,71,1950,450,30-Nov-23,8,FALSE,465000
2/510 LINWOOD AVENUE,"WOOLSTON, CHRISTCHURCH",8062,2,1,1,-,90,1975,380,1-Jun-23,7,FALSE,390000
16 LONG STREET,"WOOLSTON, CHRISTCHURCH",8023,2,1,1,782,112,1940,590,1-Feb-24,7,FALSE,510000
5/101 MACKWORTH STREET,"WOOLSTON, CHRISTCHURCH",8062,2,2,1,74,74,2022,480,21-Jun-23,7,FALSE,515000
6/101 MACKWORTH STREET,"WOOLSTON, CHRISTCHURCH",8062,2,1,1,101,74,2022,490,8-Jun-23,7,FALSE,515000
7/101 MACKWORTH STREET,"WOOLSTON, CHRISTCHURCH",8062,2,1,1,101,73,2022,500,17-Apr-24,22,TRUE,515000
9/101 MACKWORTH STREET,"WOOLSTON, CHRISTCHURCH",8062,2,2,1,74,73,2022,510,18-Mar-24,4,FALSE,510000
15/101 MACKWORTH STREET,"WOOLSTON, CHRISTCHURCH",8062,2,2,1,95,73,2022,470,9-Jun-23,7,FALSE,510000
17/101 MACKWORTH STREET,"WOOLSTON, CHRISTCHURCH",8062,2,2,1,74,72,2022,500,30-Apr-24,9,TRUE,510000
22/101 MACKWORTH STREET,"WOOLSTON, CHRISTCHURCH",8062,2,2,1,73,74,2022,500,30-Apr-24,9,TRUE,510000
23/101 MACKWORTH STREET,"WOOLSTON, CHRISTCHURCH",8062,2,2,1,73,72,2022,499,8-Jan-24,7,FALSE,510000
24/101 MACKWORTH STREET,"WOOLSTON, CHRISTCHURCH",8062,2,2,1,98,73,2022,499,31-Aug-23,7,FALSE,510000
26/101 MACKWORTH STREET,"WOOLSTON, CHRISTCHURCH",8062,2,2,1,73,72,2022,499,28-Sep-23,7,FALSE,510000
27/101 MACKWORTH STREET,"WOOLSTON, CHRISTCHURCH",8062,2,2,1,73,75,2022,490,12-Jan-24,7,FALSE,510000
28/101 MACKWORTH STREET,"WOOLSTON, CHRISTCHURCH",8062,2,2,1,73,72,2022,490,31-Jan-24,7,FALSE,510000
37/101 MACKWORTH STREET,"WOOLSTON, CHRISTCHURCH",8062,2,2,1,100,71,2022,450,8-Aug-23,9,FALSE,510000
3/107 MACKWORTH STREET,"WOOLSTON, CHRISTCHURCH",8062,2,2,1,135,76,2023,500,7-Jun-23,7,FALSE,520000
4/107 MACKWORTH STREET,"WOOLSTON, CHRISTCHURCH",8062,2,2,1,115,78,2023,500,16-May-23,83,FALSE,520000
109B MACKWORTH STREET,"WOOLSTON, CHRISTCHURCH",8062,2,1,-,-,89,2000,560,27-Feb-24,44,FALSE,465000
5B MANNING PLACE,"WOOLSTON, CHRISTCHURCH",8023,2,1,-,170,65,2023,550,3-Oct-23,7,FALSE,490000
1/9 MARCROFT STREET,"WOOLSTON, CHRISTCHURCH",8062,2,2,1,115,71,2023,499,20-Oct-23,7,FALSE,595000
2/9 MARCROFT STREET,"WOOLSTON, CHRISTCHURCH",8062,2,2,1,116,71,2023,519,15-Apr-24,43,TRUE,580000
4/9 MARCROFT STREET,"WOOLSTON, CHRISTCHURCH",8062,2,2,1,116,71,2023,515,19-Apr-24,20,TRUE,580000
1/9A MARONAN STREET,"WOOLSTON, CHRISTCHURCH",8023,2,2,2,105,73,2023,510,25-Jan-24,45,FALSE,555000
2/9A MARONAN STREET,"WOOLSTON, CHRISTCHURCH",8023,2,2,1,86,73,2023,499,18-Dec-23,12,FALSE,555000
4/9A MARONAN STREET,"WOOLSTON, CHRISTCHURCH",8023,2,2,1,120,73,2023,510,22-Dec-23,15,FALSE,555000
5/9A MARONAN STREET,"WOOLSTON, CHRISTCHURCH",8023,2,2,1,93,73,2023,500,23-Jan-24,49,FALSE,555000
6/9A MARONAN STREET,"WOOLSTON, CHRISTCHURCH",8023,2,2,1,136,73,2023,510,8-Jan-24,22,FALSE,555000
7/9A MARONAN STREET,"WOOLSTON, CHRISTCHURCH",8023,2,2,1,117,72,2023,500,22-Jan-24,48,FALSE,555000
2/38 MATLOCK STREET,"WOOLSTON, CHRISTCHURCH",8062,2,1,1,-,60,1975,400,13-Jun-23,7,FALSE,370000
41 MATLOCK STREET,"WOOLSTON, CHRISTCHURCH",8062,2,1,1,544,100,1930,540,20-Sep-23,7,FALSE,485000
98 RANDOLPH STREET,"WOOLSTON, CHRISTCHURCH",8062,2,2,2,827,240,-,580,2-Jun-23,7,FALSE,650000
6/16 RUTHERFORD STREET,"WOOLSTON, CHRISTCHURCH",8023,2,2,1,82,81,2023,530,14-Feb-24,8,FALSE,565000
8/16 RUTHERFORD STREET,"WOOLSTON, CHRISTCHURCH",8023,2,2,1,114,81,2023,495,23-Nov-23,27,FALSE,565000
1/17 RUTHERFORD STREET,"WOOLSTON, CHRISTCHURCH",8023,2,1,11,199,65,2022,540,25-Aug-23,15,FALSE,540000
52 RUTHERFORD STREET,"WOOLSTON, CHRISTCHURCH",8023,2,1,-,556,90,1945,480,12-May-23,7,FALSE,490000
1/5 SHETLAND STREET,"WOOLSTON, CHRISTCHURCH",8062,2,1,-,-,80,1975,420,26-Feb-24,7,FALSE,400000
112 SMITH STREET,"WOOLSTON, CHRISTCHURCH",8062,2,1,1,643,90,1950,530,8-Feb-24,7,FALSE,510000
7 STEAM WHARF LANE,"WOOLSTON, CHRISTCHURCH",8023,2,1,2,576,150,1990,590,20-Mar-24,7,FALSE,340000
1/43 TILFORD STREET,"WOOLSTON, CHRISTCHURCH",8062,2,1,1,-,97,1920,550,3-Oct-23,7,FALSE,460000
68 WILDBERRY STREET,"WOOLSTON, CHRISTCHURCH",8023,2,1,1,-,90,1920,430,4-Jul-23,7,FALSE,500000
112A WILDBERRY STREET,"WOOLSTON, CHRISTCHURCH",8023,2,1,1,208,93,2024,670,23-Apr-24,16,TRUE,550000
112C WILDBERRY STREET,"WOOLSTON, CHRISTCHURCH",8023,2,1,1,145,97,2024,635,23-Mar-24,15,FALSE,560000
17 WOOLSTON COURT,"WOOLSTON, CHRISTCHURCH",8023,2,1,1,-,70,1975,360,18-May-23,4,FALSE,380000
18 WOOLSTON COURT,"WOOLSTON, CHRISTCHURCH",8023,2,1,1,-,70,1975,500,29-May-23,36,FALSE,380000
3/45 ANTIGUA STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,1,1,200,125,2013,690,16-Apr-24,41,TRUE,650000
47 ANTIGUA STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,1,2,822,190,1915,600,14-Apr-24,85,TRUE,790000
5/50 ANTIGUA STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,1,1,131,87,1915,600,29-Jun-23,7,FALSE,720000
6/62 ANTIGUA STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,3,1,96,162,2020,700,21-Mar-24,7,FALSE,820000
16 BARRIE STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,1,1,407,80,1910,620,12-Feb-24,7,FALSE,550000
19A BARRIE STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,1,2,-,133,2000,Not Disclosed,18-Aug-23,7,FALSE,680000
19C BARRIE STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,1,2,-,147,2000,590,30-Apr-24,9,TRUE,690000
8/71 BROUGHAM STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,1,1,-,110,1990,Not Disclosed,24-Jan-24,7,FALSE,600000
1/129 BROUGHAM STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,2,1,165,121,2020,620,5-Jun-23,7,FALSE,740000
3/129 BROUGHAM STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,2,1,106,121,2020,630,20-Nov-23,7,FALSE,720000
4/129 BROUGHAM STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,2,1,106,124,2020,630,4-Mar-24,7,FALSE,720000
26A BURKE STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,3,1,162,118,2016,620,25-Mar-24,7,FALSE,710000
26B BURKE STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,3,1,151,127,2016,600,15-Oct-23,19,FALSE,740000
28 BURKE STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,3,1,166,119,2016,615,4-Sep-23,7,FALSE,720000
28B BURKE STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,3,1,153,127,2016,620,1-Nov-23,7,FALSE,740000
72A BURKE STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,1,1,109,121,2005,510,13-Jun-23,7,FALSE,510000
72C BURKE STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,1,1,129,121,2005,490,25-Oct-23,7,FALSE,510000
1/75 BURKE STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,1,1,-,142,2000,600,14-Aug-23,7,FALSE,600000
83 BURKE STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,1,1,-,125,2015,670,17-Apr-24,22,TRUE,590000
89 BURKE STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,2,1,-,125,2016,540,8-Nov-23,23,FALSE,590000
7 CHURCH SQUARE ,"ADDINGTON, CHRISTCHURCH",8024,3,1,1,458,100,1915,540,18-Oct-23,30,FALSE,520000
8 COLLINS STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,1,2,642,102,1915,650,24-Oct-23,7,FALSE,850000
9 COLLINS STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,3,2,529,91,1930,300,12-Aug-23,8,FALSE,670000
18B COLLINS STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,3,1,206,108,2019,590,20-Jul-23,7,FALSE,570000
18D COLLINS STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,3,-,147,108,2019,590,26-Oct-23,7,FALSE,540000
6 CROHANE PLACE ,"ADDINGTON, CHRISTCHURCH",8024,3,1,1,647,110,1910,550,27-Jan-24,7,FALSE,650000
21B DICKENS STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,2,2,178,169,2014,570,6-Jun-23,7,FALSE,770000
32 DICKENS STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,2,-,913,600,2016,270,2-Mar-24,7,FALSE,2840000
39 DICKENS STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,2,2,193,152,2008,675,14-Feb-24,7,FALSE,610000
72 DISRAELI STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,1,1,-,100,1990,560,18-Apr-24,21,TRUE,500000
20B FAIRFIELD AVENUE ,"ADDINGTON, CHRISTCHURCH",8024,3,1,1,-,100,1975,500,27-Jun-23,7,FALSE,450000
20C FAIRFIELD AVENUE ,"ADDINGTON, CHRISTCHURCH",8024,3,1,1,-,100,1975,530,14-Jun-23,7,FALSE,500000
64A FAIRFIELD AVENUE ,"ADDINGTON, CHRISTCHURCH",8024,3,1,2,230,130,2007,600,6-Feb-24,7,FALSE,720000
1/77 FAIRFIELD AVENUE ,"ADDINGTON, CHRISTCHURCH",8024,3,1,1,-,130,1990,560,19-Jul-23,7,FALSE,560000
1/6 FEILDING STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,2,1,208,124,2017,600,2-Aug-23,7,FALSE,810000
4/6 FEILDING STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,2,2,160,138,2017,600,4-Apr-24,7,FALSE,800000
1/3 GROVE ROAD ,"ADDINGTON, CHRISTCHURCH",8024,3,1,2,110,137,2000,500,20-Mar-24,7,FALSE,520000
15B GROVE ROAD ,"ADDINGTON, CHRISTCHURCH",8024,3,1,1,160,142,2006,570,26-Sep-23,7,FALSE,700000
2/22 GROVE ROAD ,"ADDINGTON, CHRISTCHURCH",8024,3,2,1,-,147,2018,600,4-Sep-23,7,FALSE,660000
3/25 GROVE ROAD ,"ADDINGTON, CHRISTCHURCH",8024,3,1,1,-,120,1990,530,30-Apr-24,9,TRUE,480000
34C HARMAN STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,2,2,358,182,2006,650,18-Sep-23,7,FALSE,760000
2/76 HARMAN STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,2,-,516,100,1910,320,25-Sep-23,7,FALSE,540000
2 KENILWORTH STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,1,1,176,122,2000,500,30-May-23,7,FALSE,510000
4/2 LEAMINGTON STREET ,"ADDINGTON, CHRISTCHURCH",8024,3,1,2,-,140,1990,550,15-Feb-24,7,FALSE,540000
