Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (sqm),Floor Size (sqm),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value,Land Value,Z_Tgt,Z_Bath,Z_Car,Z_Land Size (sqm),Z_Floor Size (sqm),Z_Year Built,Z_Days on Market,Z_Capital Value,Z_Last Rental Price
527 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,235.0,110.0,2015.0,640.0,2024-11-19,7,False,730000.0,360000.0,-0.1349,674500000.0,0.0,0.20475892857142858,-0.930344827586207,0.505875,0.0,-0.14988888888888888,-0.1349
3/119 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,85.0,98.0,2021.0,640.0,2024-10-22,12,False,660000.0,215000.0,-0.1349,674500000.0,0.0,-1.6019375,-1.488551724137931,0.708225,3372500000.0,-0.6745,-0.1349
5/136 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,183.0,127.0,2016.0,640.0,2023-07-06,7,False,760000.0,280000.0,-0.1349,674500000.0,0.0,-0.42156249999999995,-0.13955172413793102,0.5396,0.0,0.07494444444444444,-0.1349
66B SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,124.0,148.0,2000.0,640.0,2023-09-04,7,False,670000.0,240000.0,-0.1349,0.0,674500000.0,-1.1321964285714285,0.8373103448275863,0.0,0.0,-0.5995555555555555,-0.1349
37 FLOCKTON STREET ,"MAIREHAU, CHRISTCHURCH",8013,3.0,1,2.0,673.0,121.0,1940.0,639.0,2024-08-29,7,False,750000.0,395000.0,-0.14839,0.0,674500000.0,5.480312499999999,-0.41865517241379313,-2.0235,0.0,0.0,-0.14839
38 FRANCIS AVENUE ,"MAIREHAU, CHRISTCHURCH",8013,3.0,1,2.0,760.0,150.0,1910.0,630.0,2024-01-16,7,False,900000.0,460000.0,-0.2698,0.0,674500000.0,6.5281964285714285,0.930344827586207,-3.03525,0.0,1.1241666666666668,-0.2698
40 BERWICK STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,310.0,150.0,1990.0,630.0,2023-10-04,7,False,810000.0,335000.0,-0.2698,0.0,674500000.0,1.108107142857143,0.930344827586207,-0.33725,0.0,0.44966666666666666,-0.2698
567C MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,201.0,134.0,2023.0,630.0,2024-12-09,25,True,890000.0,325000.0,-0.2698,674500000.0,0.0,-0.20475892857142858,0.18606896551724136,0.775675,12141000000.0,1.0492222222222223,-0.2698
607 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,437.0,133.0,1910.0,630.0,2024-08-20,16,False,630000.0,430000.0,-0.2698,0.0,0.0,2.6377767857142858,0.13955172413793102,-3.03525,6070500000.0,-0.8993333333333333,-0.2698
89 MERSEY STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,635.0,113.0,1915.0,630.0,2024-03-12,7,False,850000.0,410000.0,-0.2698,0.0,0.0,5.022616071428572,-0.7907931034482758,-2.866625,0.0,0.7494444444444445,-0.2698
66A SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,135.0,148.0,2000.0,630.0,2024-10-03,7,False,670000.0,240000.0,-0.2698,0.0,674500000.0,-0.9997053571428571,0.8373103448275863,0.0,0.0,-0.5995555555555555,-0.2698
3/91 WESTMINSTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,3,1.0,135.0,123.0,2023.0,630.0,2024-11-05,7,False,760000.0,220000.0,-0.2698,1349000000.0,0.0,-0.9997053571428571,-0.3256206896551724,0.775675,0.0,0.07494444444444444,-0.2698
71 WARRINGTON STREET ,"MAIREHAU, CHRISTCHURCH",8013,3.0,1,1.0,218.0,130.0,1910.0,625.0,2024-03-12,7,False,560000.0,275000.0,-0.33725,0.0,0.0,0.0,0.0,-3.03525,0.0,-1.4239444444444445,-0.33725
5/119 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,86.0,98.0,2021.0,625.0,2023-08-09,23,False,660000.0,215000.0,-0.33725,674500000.0,0.0,-1.589892857142857,-1.488551724137931,0.708225,10792000000.0,-0.6745,-0.33725
2/32 ALLARD STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,2,1.0,145.0,107.0,2024.0,620.0,2024-10-22,39,False,720000.0,250000.0,-0.4047,674500000.0,0.0,-0.8792589285714286,-1.069896551724138,0.8093999999999999,21584000000.0,-0.22483333333333333,-0.4047
58 EDWARD AVENUE ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,1.0,491.0,142.0,1920.0,620.0,2024-06-04,28,False,810000.0,550000.0,-0.4047,0.0,0.0,3.2881875,0.5582068965517241,-2.698,14164500000.0,0.44966666666666666,-0.4047
173B GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,3,1.0,149.0,110.0,2024.0,620.0,2024-08-10,13,False,730000.0,240000.0,-0.4047,1349000000.0,0.0,-0.8310803571428572,-0.930344827586207,0.8093999999999999,4046999999.9999995,-0.14988888888888888,-0.4047
36 THORNTON STREET ,"MAIREHAU, CHRISTCHURCH",8013,3.0,1,2.0,645.0,110.0,1910.0,620.0,2024-07-16,7,False,730000.0,340000.0,-0.4047,0.0,674500000.0,5.1430625,-0.930344827586207,-3.03525,0.0,-0.14988888888888888,-0.4047
73A BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,160.0,132.0,2006.0,620.0,2024-05-28,7,False,750000.0,350000.0,-0.4047,0.0,674500000.0,-0.6985892857142858,0.09303448275862068,0.20234999999999997,0.0,0.0,-0.4047
85 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,309.0,90.0,1910.0,620.0,2024-11-06,22,False,660000.0,520000.0,-0.4047,0.0,0.0,1.0960625,-1.860689655172414,-3.03525,10117500000.0,-0.6745,-0.4047
1022C COLOMBO STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,225.0,156.0,2000.0,620.0,2023-10-03,28,False,710000.0,430000.0,-0.46219836065573766,0.0,0.0,-0.843125,-0.18886,0.505875,14164500000.0,-0.80096875,-0.46219836065573766
2/108 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,2.0,108.0,112.0,2022.0,620.0,2024-12-13,21,True,810000.0,255000.0,1.8307857142857142,674500000.0,674500000.0,-74194999999.99998,1.9110833333333332,0.5781428571428571,9442999999.999998,2.0235,1.8307857142857142
3/36 GORDON AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,218.0,120.0,1980.0,620.0,2024-05-05,19,False,810000.0,500000.0,-0.4047,674500000.0,0.0,0.0,-0.4651724137931035,-0.6745,8093999999.999999,0.44966666666666666,-0.4047
3/557 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,8.0,128.0,118.0,2023.0,620.0,2024-07-29,68,False,740000.0,275000.0,-0.4047,674500000.0,4721499999.999999,-1.0840178571428571,-0.5582068965517241,0.775675,41144500000.0,-0.07494444444444444,-0.4047
39 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,329.0,131.0,2022.0,620.0,2024-12-18,29,True,820000.0,470000.0,-0.4047,0.0,0.0,1.3369553571428572,0.04651724137931034,0.74195,14839000000.0,0.5246111111111111,-0.4047
1/90 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,218.0,130.0,1990.0,620.0,2023-09-13,164,False,450000.0,305000.0,-0.4047,0.0,674500000.0,0.0,0.0,-0.33725,105896500000.0,-2.2483333333333335,-0.4047
3/90 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,2.0,218.0,130.0,1990.0,620.0,2024-01-11,7,False,610000.0,305000.0,1.8307857142857142,0.0,674500000.0,0.0,2.922833333333333,-0.9635714285714286,0.0,0.09635714285714286,1.8307857142857142
232 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,568.0,150.0,1950.0,620.0,2024-05-03,11,False,800000.0,485000.0,-0.4047,0.0,0.0,4.215625,0.930344827586207,-1.68625,2698000000.0,0.37472222222222223,-0.4047
42A LINDSAY STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,387.0,147.0,2005.0,615.0,2024-09-12,7,False,740000.0,460000.0,-0.47214999999999996,0.0,674500000.0,2.035544642857143,0.7907931034482758,0.168625,0.0,-0.07494444444444444,-0.47214999999999996
1/538 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,2,1.0,174.0,134.0,2000.0,610.0,2024-09-11,36,False,650000.0,275000.0,-0.5396,674500000.0,0.0,-0.5299642857142858,0.18606896551724136,0.0,19560500000.0,-0.7494444444444445,-0.5396
172F EDGEWARE ROAD ,"EDGEWARE, CHRISTCHURCH",8013,3.0,2,2.0,218.0,124.0,2000.0,610.0,2024-08-26,7,False,770000.0,265000.0,-0.5396,674500000.0,674500000.0,0.0,-0.27910344827586203,0.0,0.0,0.14988888888888888,-0.5396
1/1010 COLOMBO STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,218.0,175.0,2000.0,610.0,2023-08-08,54,False,770000.0,325000.0,-0.5396,674500000.0,674500000.0,0.0,2.0932758620689653,0.0,31701499999.999996,0.14988888888888888,-0.5396
1/463 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,2.0,184.0,95.0,2024.0,610.0,2024-12-29,5,True,680000.0,335000.0,1.6380714285714284,674500000.0,674500000.0,-22933000000.0,0.9555416666666666,0.6745,-1349000000.0,0.7708571428571429,1.6380714285714284
477A MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,186.0,130.0,2012.0,610.0,2023-09-08,7,False,850000.0,360000.0,-0.5396,674500000.0,0.0,-0.3854285714285714,0.0,0.40469999999999995,0.0,0.7494444444444445,-0.5396
158E EDGEWARE ROAD ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,2.0,218.0,140.0,1990.0,600.0,2024-05-08,85,False,610000.0,240000.0,-0.6745,0.0,674500000.0,0.0,0.4651724137931035,-0.33725,52610999999.99999,-1.0492222222222223,-0.6745
2/204 EDGEWARE ROAD ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,4.0,230.0,117.0,2000.0,600.0,2024-07-11,7,False,570000.0,275000.0,1.4453571428571428,0.0,2023499999.9999998,8093999999.999999,2.192125,-0.4817857142857143,0.0,-0.2890714285714286,1.4453571428571428
2/138 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,2016.0,600.0,2024-07-23,7,False,550000.0,200000.0,1.4453571428571428,0.0,0.0,0.0,-1.01175,0.28907142857142853,0.0,-0.48178571428571426,1.4453571428571428
1/21 HENDON STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,91.0,2022.0,600.0,2024-09-29,7,False,700000.0,245000.0,1.4453571428571428,0.0,0.0,0.0,0.7307083333333333,0.5781428571428571,0.0,0.9635714285714285,1.4453571428571428
72 AYLESFORD STREET ,"MAIREHAU, CHRISTCHURCH",8013,2.0,1,2.0,632.0,102.0,1920.0,600.0,2024-01-18,37,False,650000.0,410000.0,1.4453571428571428,0.0,674500000.0,279243000000.0,1.349,-4.336071428571429,20235000000.0,0.48178571428571426,1.4453571428571428
2A ETHNE STREET ,"MAIREHAU, CHRISTCHURCH",8013,3.0,1,1.0,218.0,150.0,1985.0,600.0,2023-11-21,8,False,720000.0,220000.0,-0.6745,0.0,0.0,0.0,0.930344827586207,-0.505875,674500000.0,-0.22483333333333333,-0.6745
46 BERWICK STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,300.0,121.0,2016.0,600.0,2023-10-09,7,False,725000.0,335000.0,-0.6745,0.0,0.0,0.9876607142857142,-0.41865517241379313,0.5396,0.0,-0.18736111111111112,-0.6745
4/50 BERWICK STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,164.0,100.0,2022.0,600.0,2024-03-21,7,False,710000.0,285000.0,1.4453571428571428,674500000.0,0.0,-36423000000.0,1.2365833333333334,0.5781428571428571,0.0,1.0599285714285713,1.4453571428571428
3/46 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,86.0,1905.0,600.0,2024-09-28,7,False,600000.0,340000.0,1.4453571428571428,0.0,0.0,0.0,0.44966666666666666,-5.058750000000001,0.0,0.0,1.4453571428571428
3/27 CORNWALL STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,218.0,90.0,2016.0,600.0,2024-08-15,7,False,680000.0,240000.0,-0.6745,0.0,674500000.0,0.0,-1.860689655172414,0.5396,0.0,-0.5246111111111111,-0.6745
7/37 CORNWALL STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,218.0,120.0,1990.0,600.0,2024-02-29,7,False,680000.0,295000.0,-0.6745,674500000.0,674500000.0,0.0,-0.4651724137931035,-0.33725,0.0,-0.5246111111111111,-0.6745
210 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,620.0,130.0,1930.0,600.0,2024-02-26,7,False,780000.0,435000.0,-0.6745,0.0,674500000.0,4.841946428571428,0.0,-2.36075,0.0,0.22483333333333333,-0.6745
